stem,prefix,split,image_sha256,mask_sha256,rgb_pixels_sha256,image_hw,mask_hw,size_mismatch,empty_mask,soft_mask,detail_sha256,trace_sha256
PP (3192),PP,train,71b888d69da6a7f1147f242825c81da7d537065ee250b6d8bbca089e71576ed6,0de6ba01e55b573241c0784f3163692aa2e5b68d7900d97d7e0fd84e50837250,39e5649b2906e086c3ab940822e3cc11de703575390c8accfc1b3b31adb809aa,768x512,768x512,False,False,True,a67e6a6d50a07a3bd62820a7454eae53d1badf2d737fdffa6ad48463ee0c02c3,dee386a91be7b7d6060b813e33ecbe6aac86b8f0275f732e5d60bacfa55ea027
PP (3193),PP,train,535e132a04b4c5b78f741fb3b54c324664fd76d7928007c9dbe64a36dc2d5c54,d8820035aeba704afbb32b87cd8581b321cff9245e52150b807ecd387a2dd19e,aa912e759a3f8c6145121176a30787821e6e29eef2682850bc3b7cfa8d155101,512x683,512x683,False,False,True,751bdc4671890fc06edcf2a6991bd16feeaff19c32c21fce2f6b9269017a56ad,bd700c7422b9b816c6c0ee03347427582edcbd4c206a2acdb8c575123bb4b245
PP (3194),PP,train,70eefbd6b2784618115039589a3ee4fd915f28d1ef31a466ac1a1db53d459fe7,9bc1bf76c7c13a4c9b779584d487898b274489aeb41900ad00e22aa3c687c743,344679e563c0c1a4accce23ea44c1741dcbdb4ef836e2630ede90cf13ee5fd06,732x512,732x512,False,False,True,144cb24c999b93d891486c8d98ebda07b1d2adc0a6a10dca905979a3d02a5d89,7f77514e91b6536ea270ad283623de6f2536a235f4249f98990d8714e43288ea
PP (3195),PP,test,0fb1da6c488e339012d5a4a75d9fc80eb0386003174e374f8bcbc8f75bb74097,70220c8859cb49b4ce7e5227aea310d5cbf0e10c26ff6d5f4c8aedb6efc2a9da,7f8b8e9dd08a5551dc1579d6207cf2d2c6e53fd3e2944105ac15daeb07638bd7,770x512,770x512,False,False,True,e66fe646c3ccd1e00ae733cf9abe5245f5cd276857154c565377ecba099a0053,deb19467b244877caa4a8aba471e417a4a1f4aeb5588ae91cff9696c633163aa
PP (3196),PP,train,d8f3f957bdc0ec45af7ebc9d0840b2ebd5c6111f096d96d70d0e32b6f6cd26f0,64b16eda6282c95f37cb27802bbf0bbf4082d049a1c5933b1997a80e4ff26048,6b5527b111f15c0a6dc0b5a092323ea81c6f550f3704d1b6d33def7401732924,512x766,512x766,False,False,True,f78ec25c433f1a64ffa245ca50b5287237bbe2c7aed3ea391635925219019830,294f431fd366eca809790b0fe96c69fc96d1683daca71c9acf62c7124c435e3c
PP (3197),PP,train,e2abf7318d64c3af2bedd97f098ec5f6d14522b5b1be9f87f3ac55c3bb0871aa,dc62b76ab2b4aa3909105877bfeabf5e0bf140aa7a5705f3131c1bac84404980,b08aa22cee2d1caf39d51b10fe373c057e600b3c10aabcd9e11c25c2abcb2770,512x683,512x683,False,False,True,b73fb2dc755e0e48bb17553cb85101e472d724504a9242760b50a19ac5628845,cd1b67e9f2ec70145ee02d1343e7f4460bc4cbb057252feef2c96b0da9adc8ae
PP (3198),PP,train,1347fd0ba9ec1ed21ea053ff3af8801219404606659f6b33dd0be0962e235be8,a9ce492a3f1b8713e1db033bb1f607ff26652e885f1b741f31089c165eb887c1,430809b01014723821c99180d663dbc6670035a4a71480eace02a0d7837746ed,675x512,675x512,False,False,True,579096a58b2286a619642e720a5f8095a415576f3cb583355b0dc3bc4797a29d,5be164971605ed706ad5f2c90f827b3a31f348df6462527443e3d443c26052f6
PP (3199),PP,train,0a43fa838588d74d0e41a67bcefb96a96c14085637ed8159716bef68ba4837a9,d6ff4c3191093c2ac99269feb98db86500afaea412719fdd5a14058ba9b3dc73,41fa59fd3c32379359836963b938708ed832186641551d248ebe1e65985b96e6,772x512,772x512,False,False,True,5201b7b65b1cbe3d419d115d2bcc9ab0589c49c0f24590ccea7208bcd559fa4f,359e254d64bbe1f18cd8aab7914efaa85050cf921edbadc030d5f99352bf0500
PP (3200),PP,train,5b9828ec2634c654ee7132c95d26dce4776647ed28270a40da539b10a9d4da3e,27977cd3adc7b6c46d32812b05dcc31c93ee3bd3cae355d2f9c011a0ad194a99,6318a06fb602bd7b2a72f52cdff5ef01a05ddf19b572eb044638ce08f1a10a40,683x512,683x512,False,False,True,fc5f10ef164a7db7aecb6022f415a7a245afdd900eeb228c6fe9760f2d957365,10d24ae843575fe4fba71324a1d3d818ec79de889836a5cbf87db8622f0ef9d2
PP (3201),PP,train,495234f01cf5ef9d44a1ac3f6fc438ed2832c19397fd71653bdeeb37638df6cf,83161367b91e9857a10684e63c6d447c73def7dcdfce9952eda968d1b7d26199,94f9999f0ba744053d9aa3a6e91998ac14b5c630feb17700e2218dc2b7c1e062,1037x512,1037x512,False,False,True,46c3717265bebe0707747e84113a2758e1ba2923759c65e15cb3b70ad911966d,391e0179c9dc1d0289160bcdd4bb7ff1dd36618e1950b42ff76307bda882eb7f
PP (3202),PP,train,59a4e3a9324861c7cd5705e890aa96f93d7e61b09921aa244b2b84e6393bc3d4,946377cd69f62585c01d53b88b30d83ca585df39db426be22c45a6c992b73817,a70aa0fd19955d97cad274df6fdaf726dc85f6402d72753799369855f942e9c6,512x512,512x512,False,False,True,cf4dfe34cb019468a4ed561af7749f77e97ce70d0268306c579e0759808f60eb,c4ecab1e2907b0708992e41148b2804886f208bc222bc4585a7947c968335263
PP (3203),PP,test,ef2e2ec92b94caaa6d9efab29ffaeef286005ba2240085354b426b34bd536f3e,ced8c864d28e77f539c99b4cd2aa549e4f9edd18c03a8066bfb1c7ca20ea6d29,1c1e842fca989461ab76f746dce98238c96252e31602a754694daf3ec1a3e720,683x512,683x512,False,False,True,897bce970d9ebe7c5987b2c036f2886b3da238338e2909e7e967c36161334308,b153769e51c9eb2343c1e2763f0aaa716e80700850b22a70b4e24218800245d6
PP (3204),PP,train,d3d79973bcb9dc53d2a3c7a7626f5703f9657b2c2be17df5af84ceae1e05b0bc,078f55ff1ed4de6d7bdcb973495063640bbd1a03f07eb84e7761a718ccbefc2c,d3e45a408aeea104bcbffda9a6bab18b34c9e463df254e7a5c3e015682db563a,683x512,683x512,False,False,True,25c1e2a2780c41f477f196044fc8af1081780f51a79ee89c174b4cb080456692,ae4131a6004a5465afa76b6e01bdae51fc437a5c9bb2f51c5b42fb495843640b
PP (3205),PP,train,5f09d47b31bf41f66316b87277009c1d32dab56c76fbc299a30f2f92204243e3,d14057add6c4669d2643c3192a0c54200d5d610277db13188e8d9ad40695def2,dce8c874f3243ca848cbde12cf5efea6c9f392bd7cad7f7f840582a8f0767a52,512x768,512x768,False,False,True,a9b4b9833bb3c06738821838ec6dda25668a0279d4de661b9d3f10e3f96c7f92,755ad7688fe3cee41e999375220c4c9e4b141fde4eec7cef9c3c984bb75fc055
PP (3206),PP,train,4362fad849874d183ecddcdbf1a7abb0711a94f66adb75fb42d0f2f1e7b00c8b,b8d92ca275ba07e606a1a67b93e17821525cc8dc2474421aadfe3930d159c20b,9a21d57faf60fa23b354a72ebe86c5dc03ee9f9bf84642dfc74b6048803f45fd,512x683,512x683,False,False,True,39797aeb2ada433810bb94b700b8c359508fd87039abc181b48ac6867b17051d,4bd7398afe03c0f0ee4e64df89b9f7abf30cfcb1c1abc61c0226f2ee62a9b8f4
PP (3207),PP,train,fd064273ffb5c6d9e98b094fb8ac528644e1ca355ad173593dfffeee6ce44635,252cef70145d9122cc46ecf78eb144b69b1bf20e19348b558c1d53c9d85e5a92,ad9576e1003828f755fca70fc52f1e30a58f4e6a6b50c0970ea5b19aabdfc73a,768x512,768x512,False,False,True,57bf510b0e5dabd8702f1a94c6e8b40c50478c345900e70572e50927be3d321d,17711de3fea1ebbdbc8b04ab93f775e33dfdac5750f5c1adfe78baa935e4d161
PP (3208),PP,train,46f803afe7b2b95a43eea93b644772d25d34ecb2a900eb342028e2d0d82f87dd,0f60f29a7fcd864eb8675c8daae4068c383fbce17c18a849dbeee9fa7c1c69f5,e94ac1c6df2f78483d11802a68195b3c3348322c713d114a37aefe990bf3b297,512x683,512x683,False,False,True,0bc0ac0e085a3979a9d91daa3fbb0fee1635e9b7090578439542b1666f99bd84,a09e1931f79a211ae99bda1c88f67a703335e177400ded416a31b2998dec1e49
PP (3209),PP,train,60350005edc29412d90d609d500abab59153b5343ccfe1e2be106c40c8c81824,72c29b12f72b5463db0ddfb5ec25a3712672fb7124288332d8773a2da002a355,3b5e3fdfd13391b23b074dce49be8e9a42dea31a91aadaeb894fc6cb0f644f00,480x640,480x640,False,False,True,324ac8b7c03871408963d4d5c483afb50371ed3663fe4d9e5b682bcbde30bba5,43da317f3423a060b751a30babdacdb050677bd8fe0d3b0ad8f387a95c863f29
PP (3210),PP,test,20b61e2d493821583b8f408e44d290ec3194038a97327fc8473ae909048635d9,60f4b71c1ed45251f80bd3d41a897f494c9d129c6028b990f52c0c9f38fea207,65429f836fdf06249266249c4efd795c86302bc002fef477053759a24a14cd45,512x768,512x768,False,False,True,cb3000b75fdee9e4cab2e3e6ea13cb587d2d8657e80cd71f0b180b1097ee7b9c,fcfbdc91331b3a630f6d3c436b396c88e51a19eec2988c39be6d23679f376214
PP (3211),PP,train,ae4303aec33da934f328470a4cdde8fa111fab27f72c4cb973222d7e64feec2b,359dc866bdfc6eb3e21d4b31d07ec6ca92dac18038ed6c1f03cfaa5b742ea106,2af26e6b5cff837e2bde91ede04dbc4d4cabd2bd8a4118ae47e5c36700c4f471,766x512,766x512,False,False,True,ccc02978c0b9f85d3b025f1b53bdab5de1975aea9b24b0d6a78fe96641ee821e,b779c1c03d5f39c609f5c50131fc433f33b35ce64759a16aac02321e1e850e1a
PP (3212),PP,train,5a358580d9661b30d60c57d7dca245a67401a58889f823be2a455bcfb0ea83c3,007280461ef4ab83d7e1a686d27333f4567c7f7823a8be882a0f3fdd31ca2dcb,0940c5be27cb57b64e199aa6aa21b665d2cb10104b7b2b264e1c9d46d292e5cb,512x768,512x768,False,False,True,e66936cd962f3d02b7fef53afcaee3f3076ae0f8b7a51265a9113b6ebaa257db,3d36345b96502a3f8844531bbbbb1533cf50bbedd40cfb617dfc1a6ceb46eb53
PP (3213),PP,train,62d48fab53c9b8682a686bfbfd1dc9edb06a75f5bf717d844607d653f54575b9,b4c3c7d3301b195ec29c21e66fa06bbbf909ecd9ee27bab23f72313c7f9fc21c,6e6e3f01ce43f92fedb656a242fd6642b767ff3c2e04b054f83e889014bc4b8b,512x683,512x683,False,False,True,92b969b05846f703d56f800ad3951f418c1e44756f6d1047c3fe8b7e96a0e1ef,2292248e880525e25489392d66259c6807901a8e134a73c0df0a678b5f62490e
PP (3214),PP,train,cd5645fc85829793d4d089433ff25716cf28e66b86e131254e8b23176d30d657,8db2d924d0aa682531e8eb99f4d6303bb8b347fce48cf78419d4f28040c56a68,ce91ae965ab0e47a638cc3f1afa6ea440948a21498fcaafeee5139c9f52255bd,512x768,512x768,False,False,True,14c61c8850724336c0c6990cc40eecd3003a0788e6936fdeabffa706f9bc5c85,df8410f7842fa0bfc27ee87021d4e97e2c2f3eb2a9ff12389463ceaf6d2538e0
PP (3215),PP,train,fcdc62aab615828c092e5fcbdd5821fed2f24045027f2162dca466974cc78aa5,edc1cee19638f68a4c0c944e320eda001fec666c3febb521109c8b976d0150ed,f8f9480d10faba4b4bd3c0e9ab311e3fa4685119a729c828513bfeb59645a794,683x512,683x512,False,False,True,fabef9adc788c8b30c08b0ca8fba3760e435ee4d58be49c4ac8e2bdfd82889fd,c1a2ae7a3d7ab0d15c2b02bc50404e88cd2f7d264c3b15d11836ac96fad65732
PP (3216),PP,train,2859da1794b1b3aea4e0310dee60e585108cd0824bc6de80315f1b2aa56b3fab,e60b9f55b5b13436d77b3a00417115033ddcf785f4960ba0863a950fec9c1bcd,3015b2c7c80f7b1292b3df8df7d2fc147b508e343b36bd1bedf864a0853d9da7,683x512,683x512,False,False,True,e202fecb54e7db0d698de5c9ee7e852e17aaaf72692c488292bf3ab4dac606a3,82422463c3be80ddb71dd6b17c45b5bdfa32454af22542d8173efc2d8372bf6e
PP (3217),PP,train,a178f50a9dd2a02d8351c5328ddb91503583bf5d3e67c566385db983109b62e5,7fc8cf2e3c85b973bbabdcd318d920c8a50a6731972b81261f22f5cbbb5d41aa,ed2a1a1a4f6129a1496c9f78fd0bc8923a94ba027c1ef08177a559e1bb2b30c8,683x512,683x512,False,False,True,cc0d73cd9547b9e5201555cd2dfc685e337034c457b746d6c3892f34c47772b2,278f5250490805d6a0c3704b051d60c40937de9b202d7393e11ea9fea6170ad1
PP (3218),PP,train,4490d9dbbf7397a4b8267dad86b65295676f39ac20f1e934b1ee403ffdce5d84,68b7ae15ebd132c53427ad7065db45ce32b279bec678819bf005e2c25d2a6957,3029e47a2560c36d461238cbe0b220b3fa6f2a8485cf680aec9c2a77e419c8a5,512x683,512x683,False,False,True,12be32fef5a89a7a90ae77ae1694fa59751238793441c08864d765cc2354b1ad,87a9f2f1703f78877c6f87e621f2d5b99b80cc53258e9a98eac1514a21a8c482
PP (3219),PP,train,0dc06e6511d6d82d6a51694b4f7f0153641cc84230e16ef763249f46d2a234e5,ae96c881eb27c40cd4bed6b76a384c1720ab4c84bc43a5872e2adb43b5e32bb4,88a2918a7bc8033da64a72db39fb8dc19c1e90da058e91a9e4d2f2b24feb10a6,512x683,512x683,False,False,True,8117beeddfb1048ee975d0b304d02c9df9393cd72f4f30cc9a695411a0063637,ffb25e9956d1b07be6dd0656f7846f42cd45a869fc40c54c5c3a6b6ac6f1a3c0
PP (3220),PP,train,987e551c803afa079b82fadfcb76bf1f61332dd75ece8fc9ac384ed7dc1b0aa5,06e36645ab659ee072f7c81c6ef74706efbce203361ce4649acd1e45d9a6db1f,48e0d5503c4dbc3d2f4941d7dcbf50d4a803eadd6a5333e71e6d56ae5ce9491c,512x922,512x922,False,False,True,de11e0be98680e3213ff94ed713eda0e37e15a0a082f792e8a0d77dcf8a220d6,395b6fd188b472aa20db2688ee3fc3eab285035a10f85b895c286357c43dbf5d
PP (3221),PP,train,0e7c89608441fb97d3c74777bf74a9ce132f84883da76ce21745b9e018be5e8a,cced481bb70c720ed1e61e8e2998e58298e094123a8e4178fe4556f738def979,7243103a0efe4ebec88fff394bd251af577c4f2b398111689c86ee20a2bf4f0f,512x765,512x765,False,False,True,e178f9d36fdb904db5206e0024bfd25d1c3ad226ddff683249d3264eadf5ffc5,5639cdf00b763abcbbd537934e6e1ea2a07ab60217cb89ae2bfb7c7e10553d73
PP (3222),PP,train,cb566fc34a894fe73f30d5a351db2f8722ca25d888407c98ab04baf22ebb7b21,918ca4c6a61deda3ca9aba5975837f8e10a3cd713dc890c31e2c8f4520022f26,c536281849ceabfd12c09d29f5845456a201030fb38ef320ee2a22af9064ab4e,683x512,683x512,False,False,True,0678cb003fddc82145b19c239fb9e095a2f3bb9357dba027067f0664da306bb1,e9a0a3cd3b8924aae5506dc79fcaa4431fc3d73ce969ca44eb0b6802c9e8511e
PP (3223),PP,train,7ebd262015a70704564977996125b07dc6e77cfc158813db5813f1aeed8b1dba,230550da3bb3779499d3fb61aa8b5b16a8a4938eea383b465cd5a3b02606f1ac,06f3ecddc404d72cc84a1cee350ecbde2ad51ed7bfd88db1f1753fc64bbef701,512x768,512x768,False,False,True,4a68a6f88af5742e7683a34bc5ac1eab61935dd4406ba577ad5f05125ee21eae,d835254e9c499438cb9f9073d97cf45c53beb63a752f35e5cc56d71ed104aed1
PP (3224),PP,train,49ca63bce3068c3ba38d080840f8ea3387ab8d742e3929f935a46d699f0a9110,1622a48a890501f44f1bf166cf0533a4d79f5af4d7fdda0d483b6458155654e6,bc307cf1078c896b5e9264268b9abd64443d9b632af661b3cfdc332a986ee5f3,512x753,512x753,False,False,True,2b50fc6f9f13dce161fd038a565434f03b5ba30772577e2b14d6ad8ea38fbd85,7012d49fee8081b292baf8a541ddc1580670c222dd414bf3d1097bcdbd682eea
PP (3225),PP,train,da1f54a4ff98e1fddd3956847fa830935b5d4f5fa0645974d6fdd5fa10ca377d,a01de39ee7d030354dcb5e176bffd8ae72835ef0fe18bebdd46e04429ce627d1,faa7bd9be0e8ab871513b1693ec09935792ae4d33d60ba1becde877be9c3b34c,768x512,768x512,False,False,True,5602cd98236650b2211e28a9265ad4dd17ad394c3f500e5af6b18ad8d3337131,e9ab78a6542532a6403535e055ad3afd31aa12bb84e1b108375e5aa8087a8975
PP (3226),PP,train,66d6c08946804ee94957f6e4b79b1668498f8b80403caa9df41804da361b66dc,29cb66a7647438bfd99dc297af03017b91a3b69b76ff9c82df9157eb6af58823,9134c150b821ecf6fb916f1fbda0c3b598d952a6c3078e539583a44b5d5bbd8d,512x768,512x768,False,False,True,b0509f4203e562167604bf8f27eefafa8ecc26f16467842b2ec812ea76f15499,9b90f673297242af2d414e7a54f38ee505b7254d7614936f83b72027149bf8ef
PP (3227),PP,train,6e66cc81adc17e2ae1cf67e2c9c49dbbf00f80f8a62afb2c009df6b74cc85d79,1b77fc932cbd133eea3d5d1b6d36ff3b72141f2c1d52f88a06166d135855a1ff,53dc801767ecc744e073a2e727a4e87d0b65e30f890f24cf6525d483a8ec08f7,512x768,512x768,False,False,True,8720050559810a022f6d46012b7e248a4ad3bd0cd7926f4ea72b40c133069f75,b13b0c31da22be669387f9be27366037c5ce08a419d134a843cfb83361e3ea85
PP (3228),PP,train,00ee7010d92a28f028051d973a877ae50e1ba4d9dbf1282a718243fffd0ca515,fc71cfcc3b1796f801432e2c5a43b5af5c6835ecc622a6058af53f61d66b8bcd,744ae5e0cca2d5e15087f08585da4a8867bbdc1ed35109f0f56883079c551c2f,493x610,493x610,False,False,True,185aa9b2f49727cfe6699fd94db1a2c59aed21302e3f7aa8fb1b06026acc1af8,ad46cbc04ed2dea9ad5c179617e2e057d3e14286b78294563dc5db9c25b911f3
PP (3229),PP,train,d548d377126f440d1914dd8c7b7e281665cf440924f6e78e7f7f6ae6c820262c,f6a179efb161e801a0441db270a53655a7c883cd6791b58a01a83b89ffd56756,050432bfa59d1f836ecd95d924b0d1b5a01c772c4c1c5567baf99423a2a52219,512x805,512x805,False,False,True,78aaf27ec3af5b538db2283c9570ac62637da960ae841f4a161147e8597a7be9,4e9645baa2d62523ffe96e47e0638ec3ea4dcc323f32771140c3e160aea4042b
PP (3230),PP,train,6027579dc56368b20423825eb1bcf663675b3b62e3c6ffd3def5aa8a99e9bf33,190f68e1bf46b97bcd776fb9c21279aee199db99955562fd2dee694ffe548ad6,5c676a16935852a7f21f8948bfc014fbf70e2c4aafbb1ff910cf044e1f6087ea,512x683,512x683,False,False,True,a54023ac8a5af53288398dd1ef9c773acb2e6e616eec68a74620f558fea2736f,5d76dd2e4c44d0e39b2a14ab04005a2d40b9f08a5c97ba64024fd063675d2316
PP (3231),PP,train,89fb1d656c4a068a2f0e0045132731852cd639aa5a129028a5ff59458f590ca4,8ecc59e4b4e2ff2bc6fe00c96160c895acb4c823953d2120ca8e334d9a2c1ac8,1048925baf74932af06d0927f4736b270d06fe31e87258fe1efa622b6a2822af,512x648,512x648,False,False,True,e54211a0db96d3c14db161ce410ab5745f5c3a121a22038f73f3920864bc92ce,beac38d30d75fdbad29f337202ec950ce52e333d1319219760214e445ae162e4
PP (3232),PP,train,c56fa8dd8f9559362cfef91af05f852ef3877b6f962f7416857a6fbaf29c2ad3,9ef9af339278daf803b6dcd856459e13f5adba9fc90edaba8b89118636969a63,0ebcc7ed4157bff950d3d60bab333ae6eaf965cdc4e59bb81e922a4940a0bafe,512x683,512x683,False,False,True,40103c569b7bc6574470702f766a340eb9bd112d7bdfbc626bd146b6861591e2,682a70f87d958bea28cba3888825a4a45837a12a81178634f2c00414ca8a2cc1
PP (3233),PP,train,6f3d0dd9a1b129be48db5ad91146afe9748aa193d1ccf113367cebeb062fef83,08c93604105c553b5a2acbe9f887f20821a68cf6e42fe4c3e335063d54a4f470,63da9734fa27c4fb4e259b1af7b8e0d07769daaf3d6adce14abb8880ad3c7313,512x683,512x683,False,False,True,d8495097df68c358a2fe1ba7f299e331b5d2e459babc2d360d488f26f1602616,9825f48c85fe7ccd2443846d8423d1f5ff23ddfd2a2f2201208ba6a8030de019
PP (3234),PP,train,87cdc94e7978ac1d6940a41e5a783d27c75df917369f3d4964b99dd2a4c55ff0,dafe52f542873113f862ab841b8ba2ad2c972e2dcbf349c09e5330465b424f1d,6bf8ac35fffdd217043e5354e00c588e948736634378959660dadbb83d77b553,512x772,512x772,False,False,True,66418da9172959203e7b7dce106f9937869fb2ea4799f9e4e642e58fbfc3c84a,dabf8496887e22f1d2d0ad2c44e70e3aafdc1a0776d369fc51bcc5a27946cff1
PP (3235),PP,train,c5e7aeb3427c0e0baa164e432caeea1e9cb97f6f1e3b54b5bf6e34cc02e57804,42973db77d53950620ace381525fc991d3fbbad5ad69f75d8d861fc35950db3f,27318b38e5ae18e5dbfc6a54206c6f460f56b74ee9f1a1f5897e2c6a760b8e0c,512x769,512x769,False,False,True,bfe2b8723a4727d1cb3c57b091e56fe1d35d054fa5eccb418d0c675c7ffc5ca5,4a834ef73825ab3d8ff3e25d1e6ccb191927620d21bafd75de7d9cc1e3b34127
PP (3236),PP,train,e78f452964a39c6f667521722d68be083b729113f8709294e259772cf8e5e4d7,d8c71959c1a22224294d99199ae5b7822678d64fb3411964c98b9fe2472a61ce,51208013f2ccd1c86aaad486e784079d03dafe25a873634d5da9ab4501e17c97,565x512,565x512,False,False,True,968cef29cfb44780b30a8a62e0f7429182db074458ee618c1c8cad23ddee3d93,be37188e2466c945db5518e0c522ad79e8d4a15e737b4c955968dab4301c6aa3
PP (3237),PP,train,3fd66ce6143e068c3b0637cfe635b87adb980251f69c3c0350e22aa794d70f31,b5dfacdd31de929e20c9ca80c46233b4f45ba15562883423d7f3ffb25f22d748,a5767b599ec4627930e81bbe7ad761fc38749d7c4a77b1fd3c43343bfd524e19,512x683,512x683,False,False,True,1a1f0aedbc6a4977c846a38140a4b4dbf9f1bb2c4034a31822c268d67eb8c226,d4879378fb62f4fa8f52c7ec3a3dd142366986156adb139241ef389dd086c0fd
PP (3238),PP,train,c494bc0faf684b976ff0d9af68bc91b15304fd943c260e3f973884b27713f57c,621cbda7248b34d840509befb4325ef149592a01dbf301970a2d48a744eaf2a3,30b8124b40f2a3fed86bd2a41a3293ba23e9a69e5beb9fa7b09c48b0b98254a4,512x770,512x770,False,False,True,ed9382b0a4c01f6c50dd45e481444486eee21ee7c3bf421e38d4d14f9923f801,c343b148202ae3e412c6837770293e1e298088b0fa7793179b318a1a7d5b69ce
PP (3239),PP,train,2ec84b9ae75212f1d0f5a01a9031da8b8e185846769f6aeb9735b8e45938f4f3,e2b3f65af4c9d485e789804c53e47d4c55a98b79d9d40840ab96e0f750791b7f,deae1615c55a3fabd06881c9f4f4cd9b0aff0bf7f84007d3f24171f7d10b844f,512x683,512x683,False,False,True,e86b6ab54809bb51275c4c24e3f7e738c17698a7c65f216b68a74908a10b15bb,a887de128d6c5d83909215c91ffd714a9670125df73a22909ddcd1b219944f8e
PP (3240),PP,train,d6d221d508b03bb887273736952fd00a82bcfa7c2f7e327f7c7af8ac95fdfbab,fed449f4a89b9ad02c573635e0fef8bb6c74ce662a40ee9e3e0376d98d962497,5d2d229e413cc23ccef04018670257cacaeed72067c007debae8c5dd168f9f37,512x683,512x683,False,False,True,728b32c23e0b58f54099b4d378409afa0baf753bd1b3ec9e8dc99a8c0e0fe86d,3db44cd3db04db0679fb07285c1333115d7aafdd6220caeb4bde9ef622822542
PP (3241),PP,train,defbfbf84529f540b46d32d01021528c603cb8b1f68b768da08f3ebc95808c54,ab612cd030418d370963479b8f1d0eb67db1277dd7684d6d28f5972f9f9a6f66,5205fde51958131faea8739330e34e6ebd5b0ca8b8b71f35b07cbdac4ea0f94b,512x768,512x768,False,False,True,1a73cdd197bebbb62c9abe7134e88b940d9d52202cb71166f075eaa1e79f85ef,f9983fa830752a357b6ebfcea11a60a9f2ad7f8e4f55100b5aff8c5db43522e3
PP (3242),PP,train,6998b114223ca0aa4d445472eba582f2abbb671541dd0db1d5e9d05953913e81,6cee462ebf766385d6ad375560b008ae39090c8f154704e42c1c026241ee2f0c,d879fc64b869aae34e83f63bd73717c3584eef3cf325804efee6d1de734de5ce,731x512,731x512,False,False,True,6130ea2d785dc9bf9b8716275e14c0cef679cbec13f3d72b22f71bf4811be7a1,5952a87aae32f9e2808b9b06b924c61d66effa1e0d72b267a25bfce8ebeeb303
PP (3243),PP,train,1bcc4e2997dcd2dfb2036272a9e88f0757062f3a7f399e9a9cd384b87004e408,5ddf2880a4fd9a54ff19e497d18ee8ad4338d1ca238f435d24210fe6836548b9,1464545af86a365a447f3ac2a2b314889fbbebee4112aad75a519cd7d7cf0b3b,512x683,512x683,False,False,True,1f89d086cf2422ce18e21ff25404fc49885ea5cf42cde568fd25f48454e13a1a,11fc13bdcb2812fc23787ecc0b6f9c210ebcf086e3bde01f68c73ff071cc2b9e
PP (3244),PP,train,0db13f70be2e80c01eb8171c684f12ef977031ba376fc1e20a9a73066208f3e6,db6d849dc0ba3b9246e22291997b234951044862fabeb19b76e07b71d4b1b536,abe9cc6c98c0db235a98a3727d07accff221750e4e333e8aa067ab7f9ddcfc32,648x512,648x512,False,False,True,3ffea8215eee75231d5bc8f1c1220ff7c60ab63fa76f53b9c99af64f69239e18,796ff0400592f25dd750eb4ff2213a252550e73e00d639054972092cf2c61955
PP (3245),PP,train,a5c7a8e8779f0d7b3b12f518fa1eea63cd3a9c5e6daf2c4f1de3a0dfdc71a5e6,5010502fc5f0d4f472a930e388844a70af60f2d2927d15b232eb6f67b89128b2,3f9b7249ef34476d1b1ea3b27a6a0d067907aa85f1ff967698237d107c6593c1,512x765,512x765,False,False,True,6aa7952538161901fe4159dbe5be58de5d038407ea79ec239cf61123186e129c,a152ff160caa265dcaebd9e7f51ca987106e95e6765febe1317c7ab7b6afea6e
PP (3246),PP,train,a2b97e8f87dc636f794d360c050fbe5efbf9dd26a7e7d4cbf21da74f48169b4f,f629fce3e175d3960fbb668eb041e0073803e9716be4073001314c4d14fc6c12,5e710904f30e31d458932709aa270b4f5d49713c1e2f74d7e84efc9682aba9a0,512x769,512x769,False,False,True,f8b60fa78c6981e900de3005e0759236ed7ce4e0c3ede503190e4a5bd4ffe46a,275c1d8c5214971d64cc9e6b0c77839a6f1b6cd2d50b2447dc04a7bd6b94e180
PP (3247),PP,train,1cd50ff31526b651f97be9180634ab0fdd2b12048a4d561b4e2ac8f7d1b3c0c9,078e4504c35210033a05fb90e1bd1e86668bbe5aee6da32be60ac8708d61344b,cdbcc4c934fa00a8c84577e4964cde3dc2d8e4cb694753c9f76d48096a92486d,512x768,512x768,False,False,True,38a0053542be60c592f0a5810b20b281195cb015ad580be0d59f84255c99bb41,d9c82ca8f4ee606315cab64f985b38259bd37654b5b573dd0912a847a6df3db9
PP (3248),PP,train,a3ae7ec51be01468ca80eaf72320894b1078dda7da7ee7d728160218a883784d,a77e4ca6c873335f113753db143342d38a4ffa099d0f1712c47beef760ad827c,0766c1b6edf1390bc1c97ad8cb5af138f8b989556c647a21303d40aa9cf3c9ae,512x512,512x512,False,False,True,72e8e2a18965dd9b8f6c1bc27bad3767f115bf1fbd05905397e64087958d3c0e,488ba8b232348ee9096a501ed3131847db0a323631a6fa4a390132f13b722c85
PP (3249),PP,train,02a750e1825512991eb0d4eff6ef16fc2c966a2999b09169a7a76e6a1a8ade5e,84d55611521be75645c943dd2dbfe62f3cbaa8a8116109737fd73166914f135f,ec12a9e73e7ba1996f3a75bd60dc84fc9440e5c0d8a16ee2c02ba68aa5ee37a1,512x512,512x512,False,False,True,47a73f28564089a0109534a11aaa6f6eed01bfe10b04c0e1a03c08cac7a23d90,99f46384a97c30d03a3c9dbe09235acf03c6754d792d7ab2591737e8b243938e
